ts,label,qx,qy,qz,qw,px,py,pz
1765823923.903115,SOCO,0.008226664165798881,-0.11925106354697872,-0.4883589007175489,0.8644171966877827,-2.2204683836987063e-05,4.638512674395237e-05,8.64350976554086e-06
1765823923.9032137,SOCO,0.008193124261283923,-0.11924786595224394,-0.48834460912860556,0.8644260303320951,-2.1760590160247323e-05,4.545742420907332e-05,8.470639570230042e-06
1765823923.9048333,SOCO,0.00800810218300441,-0.11922191219875003,-0.4882776524387477,0.8644691666450607,-2.1325378357042376e-05,4.454827572489185e-05,8.301226778825442e-06
1765823923.9049616,SOCO,0.007986683093647499,-0.11921855057689137,-0.4882693899980799,0.8644744952179965,-2.089887078990153e-05,4.365731021039401e-05,8.135202243248933e-06
1765823923.9479935,SOCO,0.0028071628024489426,-0.11859308250945352,-0.48558312265269654,0.8661043999500075,-2.04808933741035e-05,4.278416400618613e-05,7.972498198383954e-06
1765823923.9481542,SOCO,0.0027772644219836167,-0.11859209787797602,-0.4855637220932835,0.8661155078337688,-2.0071275506621428e-05,4.192848072606241e-05,7.813048234416274e-06
1765823923.9498572,SOCO,0.0026322540407346436,-0.1186048017156129,-0.4854489852280065,0.866178535285748,-1.9669849996489e-05,4.108991111154116e-05,7.656787269727949e-06
1765823923.9931493,SOCO,0.0008430221038726991,-0.11816272689662743,-0.4832286691487638,0.8674830906702446,-1.927645299655922e-05,4.0268112889310335e-05,7.50365152433339e-06
1765823923.9932349,SOCO,0.0008417586240562184,-0.11815529910304089,-0.4832205384763907,0.8674886327387101,-1.8890923936628035e-05,3.9462750631524124e-05,7.353578493846722e-06
1765823923.994936,SOCO,0.0008735508543959907,-0.11806886622549365,-0.483155649854857,0.8675365109034098,-1.8513105457895475e-05,3.8673495618893643e-05,7.206506923969788e-06
1765823924.0382223,SOCO,0.002982577809320706,-0.11691787870915936,-0.48024051459331407,0.8693045277754572,-1.8142843348737565e-05,3.790002570651577e-05,7.062376785490392e-06
1765823924.0384014,SOCO,0.0030041974002159954,-0.11691778971570899,-0.4802096658660471,0.8693215067250972,-1.7779986481762814e-05,3.7142025192385454e-05,6.9211292497805834e-06
1765823924.040094,SOCO,0.003119476758299778,-0.11695694463047342,-0.4800086479854655,0.8694268455865762,-1.7424386752127558e-05,3.6399184688537746e-05,6.782706664784972e-06
1765823924.082973,SOCO,0.005319524835562488,-0.11868605533516532,-0.4740306794402505,0.8724564389549293,-1.7075899017085008e-05,3.567120099476699e-05,6.647052531489272e-06
1765823924.1278872,SOCO,0.006307713589120116,-0.11989603444187752,-0.46790628193929784,0.8755848702416755,-1.673438103674331e-05,3.495777697487165e-05,6.514111480859486e-06
1765823924.1280615,SOCO,0.006304584597721154,-0.11989512822934655,-0.4678747036606081,0.875601891337848,-1.639969341600844e-05,3.425862143537422e-05,6.383829251242296e-06
1765823924.12995,SOCO,0.006179542814158176,-0.11983769400245185,-0.467674105712593,0.875717803400564,-1.6071699547688273e-05,3.357344900666673e-05,6.256152666217451e-06
1765823924.1300783,SOCO,0.006157659150056638,-0.1198257388144627,-0.4676491220685455,0.8757329354203134,-1.5750265556734507e-05,3.29019800265334e-05,6.131029612893102e-06
1765823924.1320539,SOCO,0.005954295832826674,-0.11964673293366881,-0.467459108575681,0.8758602556738513,-1.5435260245599817e-05,3.224394042600273e-05,6.00840902063524e-06
