ts,label,qx,qy,qz,qw,px,py,pz
1765823969.0329962,SOCO,0.09769020128522167,-0.03208916399828101,0.7992510653141063,0.5921356641184607,0.001236227832314508,0.001045054143671429,-0.0005840263865377176
1765823969.0331042,SOCO,0.09769289508224237,-0.032105844993699235,0.7992477274174421,0.5921388208737415,0.001211503275668218,0.0010241530607980004,-0.0005723458588069632
1765823969.0348105,SOCO,0.09767533338171884,-0.032216284036799894,0.7992196053317018,0.5921736761669409,0.0011872732101548536,0.0010036699995820404,-0.0005608989416308239
1765823969.0780077,SOCO,0.09618681520129774,-0.03431848389679892,0.7984703433416668,0.5933088985075964,0.0011635277459517564,0.0009835965995903997,-0.0005496809627982074
1765823969.0781476,SOCO,0.09617474309140651,-0.03432730429578793,0.7984654913238354,0.5933168749800334,0.0011402571910327213,0.0009639246675985917,-0.0005386873435422432
1765823969.0801044,SOCO,0.09613814438539629,-0.03441622292347099,0.7984182952539487,0.5933811646805054,0.0011174520472120668,0.0009446461742466198,-0.0005279135966713984
1765823969.1229596,SOCO,0.09665870761450909,-0.03601647786769592,0.7972364618891463,0.5947889805626649,0.0010951030062678255,0.0009257532507616874,-0.0005173553247379704
1765823969.1230683,SOCO,0.09666419086930841,-0.03602510415933984,0.797230297074046,0.5947958300972855,0.001073200946142469,0.0009072381857464537,-0.000507008218243211
1765823969.1250749,SOCO,0.09670804455069042,-0.03609181837147696,0.7971871294117191,0.5948425131630432,0.0010517369272196196,0.0008890934220315246,-0.0004968680538783468
1765823969.167961,SOCO,0.09780813333319421,-0.03775398357467072,0.7962259771811832,0.5958459524407206,0.0010307021886752272,0.0008713115535908941,-0.00048693069280077985
1765823969.1680543,SOCO,0.09781531260431828,-0.03775790285366054,0.7962211225303163,0.5958510127781745,0.0010100881449017227,0.0008538853225190762,-0.0004771920789447642
1765823969.169787,SOCO,0.09785912283604739,-0.03777196573380097,0.7961876995708619,0.5958875881694657,0.0009898863820036882,0.0008368076160686946,-0.0004676482373658689
1765823969.212939,SOCO,0.09836233158545538,-0.03815693728489448,0.795629339895185,0.5965256518877137,0.0009700886543636144,0.0008200714637473207,-0.00045829527261855154
1765823969.2130322,SOCO,0.09835912975530112,-0.03815914652656327,0.7956285224694299,0.5965271287739191,0.0009506868812763421,0.0008036700344723743,-0.0004491293671661805
1765823969.2149203,SOCO,0.09830636825966364,-0.038201341219232035,0.7956350841459292,0.5965243736552158,0.0009316731436508153,0.0007875966337829269,-0.0004401467798228569
1765823969.2149975,SOCO,0.09830067858488709,-0.03820930270523207,0.7956360305539573,0.5965235390668778,0.000913039680777799,0.0007718447011072683,-0.0004313438442263997
1765823969.2581902,SOCO,0.09669040520201096,-0.041087187401273796,0.7958869180501001,0.5962606999040241,0.000894778887162243,0.000756407807085123,-0.0004227169673418717
1765823969.2583284,SOCO,0.09667961447501364,-0.04110629057672739,0.795889730600246,0.5962573787761893,0.0008768833094189982,0.0007412796509434205,-0.00041426262799503427
1765823969.2598903,SOCO,0.09659290551912644,-0.04122558862633924,0.7959361318963801,0.5962012540976523,0.0008593456432306183,0.0007264540579245522,-0.0004059773754351336
1765823969.303039,SOCO,0.09363365057287361,-0.04430353785275457,0.7971776713188532,0.5947921455136888,0.0008421587303660059,0.0007119249767660611,-0.0003978578279264309
1765823969.3031306,SOCO,0.09361918316171457,-0.04431746324576958,0.7971819381209652,0.5947876667595713,0.0008253155557586858,0.0006976864772307398,-0.0003899006713679023
1765823969.3048327,SOCO,0.09346686067312675,-0.04448785151105062,0.797209488596249,0.594761976185388,0.000808809244643512,0.000683732747686125,-0.0003821026579405442
1765823969.3480418,SOCO,0.0887811325212562,-0.050672863135837874,0.797536300325368,0.5945469040481028,0.0007926330597506418,0.0006700580927324024,-0.00037446060478173334
1765823969.3481305,SOCO,0.08875414250735543,-0.05071679370594781,0.7975324715787507,0.594552323855068,0.000776780398555629,0.0006566569308777544,-0.00036697139268609865
1765823969.3499339,SOCO,0.08861282387390267,-0.05107467876630381,0.7974197670182314,0.5946939211078259,0.0007612447905845164,0.0006435237922601993,-0.00035963196483237666
1765823969.3930256,SOCO,0.0851096563722117,-0.06192025922883158,0.793111742361649,0.599913320419965,0.000746019894772826,0.0006306533164149953,-0.00035243932553572914
1765823969.393113,SOCO,0.08509544304888358,-0.06198427555256214,0.7930831597583223,0.5999465116694099,0.0007310994968773695,0.0006180402500866954,-0.00034539053902501456
1765823969.394755,SOCO,0.0850839111956385,-0.06249093021890816,0.7928320301478489,0.6002274432810188,0.000716477506939822,0.0006056794450849615,-0.00033848272824451426
1765823969.4380517,SOCO,0.08732345164910173,-0.07405732707037188,0.7850151940524407,0.608803147335892,0.0007021479568010255,0.0005935658561832623,-0.00033171307367962395
1765823969.4381921,SOCO,0.08735956061782309,-0.0740953645672136,0.7849572135784749,0.6088680948854434,0.0006888062098023575,0.0005816945390595971,-0.00032507881220603146
1765823969.4397771,SOCO,0.08768341737454151,-0.07342463011987743,0.7846976715257585,0.6092372331951931,0.0007155258166870063,0.0005925110493935928,-0.00031857723596191083
1765823969.4398768,SOCO,0.08770056587789751,-0.07333730327879874,0.784684741335376,0.6092619366150525,0.0007042969001544636,0.0005824109000718353,-0.0003122056912426726
1765823969.482987,SOCO,0.08216857901526405,-0.040854544501517424,0.7833799550006589,0.6147317113337747,0.02875505855387899,0.027086645422242466,-0.0003122056912426726
1765823969.4830837,SOCO,0.08199875491870393,-0.04085443597385539,0.783434238017276,0.6146852153381687,0.028889731818916915,0.027213975857991516,-0.0003122056912426726
1765823969.484947,SOCO,0.07969396621675107,-0.04236803706512125,0.7846103564152259,0.6133843899137508,0.030105181072764917,0.028371691680757254,-0.0003122056912426726
1765823969.528341,SOCO,-0.0006683015561904891,-0.09852217191631783,0.8291280120634729,0.5503087084769738,0.08055476463657232,0.08595094379023235,-0.016083327320169205
1765823969.52854,SOCO,-0.0013600375955740021,-0.09868396705387941,0.829441074681249,0.5498064464662653,0.08090108312965708,0.08634555711921718,-0.01619234804501097
1765823969.5309083,SOCO,-0.005055142753104934,-0.09818597159434603,0.8321056825113027,0.5458333936708338,0.08366151783896086,0.08942908456150317,-0.01708368105355881
1765823969.5730731,SOCO,-0.0231697295448319,-0.06303870117562156,0.8805575435347165,0.469156368720511,0.1583266849310666,0.1601114116984924,-0.033038099659496944
1765823969.5731769,SOCO,-0.02298336353557511,-0.06271678585750098,0.8807636845807172,0.4688216096726931,0.1587638789498138,0.1605252980798735,-0.03313140233805158
1765823969.5750844,SOCO,-0.02188251154951595,-0.06099924157874661,0.8821608704619606,0.46646805554174764,0.16193376172056823,0.16354769854608708,-0.03380789501757883
1765823969.6180315,SOCO,-0.0342804201260457,-0.028870343996652784,0.9121734309348231,0.4073462752132272,0.21468428753472,0.23399220451880665,-0.04957522735364096
1765823969.6629438,SOCO,-0.06918213819454612,-0.017457831343408153,0.9369934134821272,0.34198303901031035,0.24491621449462259,0.2863043056686969,-0.0659120866756632
