ts,label,qx,qy,qz,qw,px,py,pz
1765825003.7161615,PASSA,0.04428805687852514,0.0657636583840136,0.9181241252808809,0.3882805684438671,-0.0061573620055515865,-0.00012942546277549782,-0.0010002971312741658
1765825003.716233,PASSA,0.04429409293272918,0.06575296041789203,0.9181255318687817,0.3882783656839727,-0.006034214765440555,-0.00012683695351998786,-0.0009802911886486825
1765825003.7196207,PASSA,0.04440149692537655,0.06554592010203751,0.9181449887216002,0.38825509541302305,-0.005913530470131744,-0.00012430021444958812,-0.0009606853648757088
1765825003.7196977,PASSA,0.04440383774251426,0.06553529846059714,0.91814504512079,0.388256487350256,-0.005795259860729108,-0.00012181421016059636,-0.0009414716575781946
1765825003.7610285,PASSA,0.04388078033820233,0.06244819541345369,0.9179146535685009,0.38936793495450084,-0.005679354663514526,-0.00011937792595738444,-0.0009226422244266307
1765825003.7611377,PASSA,0.04386607637572453,0.06242316396838332,0.9179115668234221,0.38938088221604544,-0.005565767570244235,-0.00011699036743823674,-0.000904189379938098
1765825003.7639256,PASSA,0.04366127595554846,0.06209380473102769,0.9178806550426025,0.38952940260591556,-0.00545445221883935,-0.000114650560089472,-0.0008861055923393361
1765825003.807351,PASSA,0.03996579471955761,0.05518085421557413,0.9175766251263452,0.3916770935378024,-0.005345363174462563,-0.00011235754888768256,-0.0008683834804925493
1765825003.8075452,PASSA,0.03994618098437434,0.05511627567007421,0.9175788422592404,0.3916829930175883,-0.005238455910973312,-0.00011011039790992891,-0.0008510158108826983
1765825003.85214,PASSA,0.03778187816566857,0.041845165278975346,0.9185769641172428,0.3912005531926041,-0.005133686792753845,-0.00010790818995173033,-0.0008339954946650443
1765825003.8524523,PASSA,0.03777423389113353,0.041695756557980225,0.9185929093016875,0.3911798028012916,-0.005031013056898769,-0.00010575002615269571,-0.0008173155847717434
1765825003.8526032,PASSA,0.037778871676929254,0.04160609095262124,0.9186055921394455,0.39115911869800357,-0.004930392795760793,-0.0001036350256296418,-0.0008009692730763085
1765825003.8548732,PASSA,0.037879652764499734,0.040477107321972836,0.9187705832094203,0.39088022605180234,-0.004831784939845577,-0.00010156232511704895,-0.0007849498876147823
1765825003.8963072,PASSA,0.040727522046829744,0.0166665562628737,0.9218140260647741,0.38512646780053106,-0.0047351492410486655,-9.953107861470797e-05,-0.0007692508898624866
1765825003.896386,PASSA,0.04075836532873174,0.016486833012080985,0.9218298645792569,0.3850930287122196,-0.004640446256227692,-9.754045704241381e-05,-0.0007538658720652369
1765825003.8989985,PASSA,0.04115218456775517,0.014579345641470804,0.9219471771814611,0.3848471682020064,-0.004547637331103138,-9.558964790156552e-05,-0.0007387885546239322
1765825003.943076,PASSA,0.05056505145109474,-0.027642526247914086,0.9219673221440096,0.3829560330024656,-0.004456684584481075,-9.367785494353421e-05,-0.0007240127835314535
1765825003.943182,PASSA,0.05061805120166812,-0.027902058865772128,0.9219587542204728,0.38295083694885734,-0.004367550892791454,-9.180429784466353e-05,-0.0007095325278608244
1765825003.9447672,PASSA,0.05102761547274922,-0.029701071073285564,0.921884178998914,0.3829407125754106,-0.004280199874935625,-8.996821188777026e-05,-0.0006953418773036079
1765825003.9448688,PASSA,0.051091123633236306,-0.029899801841718542,0.9218734308023983,0.3829426543444005,-0.004194595877436913,-8.816884765001485e-05,-0.0006814350397575358
1765825003.9860513,PASSA,0.08470893875794845,-0.09203074711495057,0.9138417885411496,0.3863261870439009,-0.004110703959888174,-8.640547069701455e-05,-0.000667806338962385
1765825003.9862173,PASSA,0.08498079036104189,-0.09244002225493206,0.9137605760220204,0.38636086404166975,-0.004028489880690411,-8.467736128307426e-05,-0.0006544502121831373
1765825003.9888551,PASSA,0.08847308193071869,-0.09718647259369192,0.9126725658604425,0.38698332114471307,-0.003947920083076603,-8.298381405741278e-05,-0.0006413612079394745
1765825004.0309753,PASSA,0.14915379316093788,-0.17965381163478994,0.8858667232801298,0.4008962490916092,-0.0038689616814150704,-8.132413777626451e-05,-0.000628533983780685
1765825004.0311055,PASSA,0.14946127693540356,-0.18008191021255687,0.885692815436669,0.4009739006405549,-0.003791582447786769,-7.969765502073922e-05,-0.0006159633041050713
1765825004.0338206,PASSA,0.15329349920100035,-0.1853346612385154,0.8833966087899832,0.4021972128504565,-0.0037157507988310337,-7.810370192032443e-05,-0.0006036440380229698
1765825004.0769181,PASSA,0.21542980292145547,-0.26864191938176907,0.8354835214702913,0.428239190775089,-0.003641435782854413,-7.654162788191794e-05,-0.0005915711572625105
1765825004.0770326,PASSA,0.2157429023195506,-0.26904920070236177,0.8351967149323248,0.4283853114503463,-0.0035686070671973246,-7.501079532427958e-05,-0.0005797397341172603
1765825004.077096,PASSA,0.2158822166656124,-0.2692235945107056,0.8350663403736713,0.42845972023190254,-0.003497234925853378,-7.351057941779398e-05,-0.0005682079380035569
1765825004.1209207,PASSA,0.2807176070400393,-0.34741745708079536,0.7624441425855835,0.46816414327686634,-0.003497234925853378,0.013305847749002819,-0.015848462225891976
1765825004.121015,PASSA,0.2810505258747538,-0.34779987598553525,0.7620129205261412,0.4683824901949171,-0.003497234925853378,0.013374081231046709,-0.015926263057540763
1765825004.125105,PASSA,0.287104571541565,-0.35428891219454944,0.7540757066128305,0.4726734183263297,-0.0036028968260832205,0.014743347416151895,-0.017417523004344414
1765825004.2126832,PASSA,0.40079253672816545,-0.45834654963178456,0.5627760943518002,0.5590767841448738,-0.049558421471027,0.15249042097800086,-0.050424316151740964
1765825004.2127519,PASSA,0.40098667671997784,-0.458491550522185,0.5624220697749547,0.5591749266758002,-0.04963781581017178,0.1527281177677727,-0.050481187119595525
1765825004.212807,PASSA,0.4010814479905296,-0.4585447729259665,0.5623153892009187,0.5591706057795895,-0.0496686826394646,0.15282046678892033,-0.05050326816147393
1765825004.2159119,PASSA,0.4062476491810233,-0.460520185703299,0.5586424120819318,0.5574967816211787,-0.05126118525121881,0.15746510360556748,-0.051571632541215724
1765825004.216021,PASSA,0.40676919464374445,-0.4606225971018695,0.5584390791775393,0.5572355338412565,-0.05140102008968859,0.1578721059556691,-0.0516649243449405
1765825004.216109,PASSA,0.40696534157959674,-0.4605839641996299,0.5584333514186819,0.5571299800750764,-0.05145192926797959,0.15802014080695806,-0.05169881203220293
1765825004.2161925,PASSA,0.4071229383906799,-0.46050471650591046,0.5584727452999122,0.5570408529624458,-0.051497370876137503,0.1581520866983239,-0.05172898060980787
