ts,label,qx,qy,qz,qw,px,py,pz
1765824925.323402,PASSA,-0.10577163494074088,0.05595883586641675,-0.31536655798288116,-0.941395190149423,-0.0006076041926217868,0.00017222583378323248,-0.001328760835690686
1765824925.3235645,PASSA,-0.10576383798547485,0.055962243084511115,-0.31536775576982173,-0.9413954623558786,-0.0005954521087693511,0.00016878131710756783,-0.0013021856189768721
1765824925.3237016,PASSA,-0.10575890891571418,0.05595960081268107,-0.31536806513002735,-0.9413960695467056,-0.000583543066593964,0.00016540569076541647,-0.0012761419065973347
1765824925.3679276,PASSA,-0.10443562749629323,0.055741099215878324,-0.31549528672446653,-0.9415141282117373,-0.0005718722052620847,0.00016209757695010815,-0.001250619068465388
1765824925.3680332,PASSA,-0.10444169747586027,0.055741281878943144,-0.31549488319982044,-0.941513579295373,-0.000560434761156843,0.00015885562541110597,-0.0012256066870960803
1765824925.368126,PASSA,-0.10444444717075133,0.05574219592598339,-0.3154947710318198,-0.9415132577399667,-0.0005492260659337062,0.00015567851290288384,-0.0012010945533541587
1765824925.413067,PASSA,-0.10563475380441598,0.05574700158782505,-0.3154236097646196,-0.941404013697469,-0.0005382415446150321,0.00015256494264482615,-0.0011770726622870756
1765824925.4131613,PASSA,-0.10562774546733955,0.05574783173686242,-0.3154245235455737,-0.9414044447474068,-0.0005274767137227314,0.00014951364379192964,-0.0011535312090413341
1765824925.4132192,PASSA,-0.10562940777127394,0.055748170474573755,-0.315424825366125,-0.941404137044966,-0.0005169271794482768,0.00014652337091609105,-0.0011304605848605075
1765824925.4593341,PASSA,-0.10529489194893779,0.05667869800876175,-0.3162356733874699,-0.9411139727996108,-0.0005065886358593113,0.00014359290349776923,-0.0011078513731632973
1765824925.4594445,PASSA,-0.10529136775066247,0.056681525537323064,-0.31624038795341736,-0.9411126125852467,-0.000496456863142125,0.00014072104542781384,-0.0010856943457000314
1765824925.4595256,PASSA,-0.105288614800246,0.0566796852336074,-0.31623857716394943,-0.9411136398908398,-0.00048652772587928246,0.00013790662451925755,-0.0010639804587860308
