ts,label,qx,qy,qz,qw,px,py,pz
1765549911.0802305,SOCO,0.10950280394021225,-0.005461088278660228,0.00017969054744374852,0.993971468481541,0.0,0.0,0.0
1765549911.0829854,SOCO,0.1094741889704071,-0.005477814580812178,0.0003431407857334067,0.9939744854628266,0.0,0.0,0.0
1765549911.1701722,SOCO,0.11040708485488038,-0.005663646027174936,0.0007223678848419717,0.9938700503145093,0.0,0.0,0.0
1765549911.1719737,SOCO,0.1102986724454729,-0.005717879416355634,0.0007226955696873323,0.9938817768843837,0.0,0.0,0.0
1765549911.173859,SOCO,0.11031339628632927,-0.005724747289555827,0.0008571985284742813,0.9938799963169239,0.0,0.0,0.0
1765549911.2161772,SOCO,0.1102615635180262,-0.005959907405845918,0.00069601144107621,0.9938844916197997,0.0,0.0,0.0
1765549911.2168403,SOCO,0.11019708336604449,-0.00592213680042618,0.0007539827352708706,0.9938918264194394,0.0,0.0,0.0
1765549911.2602985,SOCO,0.11114800995356776,-0.006480904255114918,0.0009492393914728268,0.9937822783225586,0.0,0.0,0.0
1765549911.2618382,SOCO,0.11113327869621935,-0.00646578072965832,0.0010272141832524469,0.9937839467795836,0.0,0.0,0.0
1765549911.3069727,SOCO,0.11172163944186236,-0.006859982712121305,0.0008468751244020686,0.9937155019018953,0.0,0.0,0.0
1765549911.308866,SOCO,0.11168299583784429,-0.0069057177191725275,0.000860248853436947,0.9937195175075195,0.0,0.0,0.0
1765549911.352125,SOCO,0.11274927556420869,-0.007646137185219798,4.5560221289045374e-05,0.993594049584717,0.0,0.0,0.0
1765549911.3526204,SOCO,0.11269116773558048,-0.007700729909675702,0.00015942374054108582,0.9936002083621563,0.0,0.0,0.0
1765549911.396443,SOCO,0.11372718747425536,-0.00825434948861006,-0.0007305399998865679,0.9934774576481462,0.0,0.0,0.0
1765549911.441201,SOCO,0.11404387561110162,-0.008620722661790616,-0.0014677819774857395,0.99343722659887,0.0,0.0,0.0
1765549911.486135,SOCO,0.11430752564094607,-0.009110713528949566,-0.0016829467033429577,0.9934022106736181,0.0,0.0,0.0
1765549911.531486,SOCO,0.11378580695202035,-0.008948647756318047,-0.0011181727686588026,0.9934643735581414,0.0,0.0,0.0
1765549911.534055,SOCO,0.11401247509626579,-0.009049373701119969,-0.000868846252135709,0.993437722992353,0.0,0.0,0.0
